Date,Open,High,Low,Close,Adj Close,Volume
2015-06-12,25560.000000,25740.000000,25280.000000,25540.000000,20503.564453,11741500
2015-06-15,25100.000000,25480.000000,25100.000000,25400.000000,20391.173828,8067800
2015-06-16,25400.000000,25480.000000,24900.000000,25100.000000,20150.328125,12767600
2015-06-17,25000.000000,25320.000000,24800.000000,25080.000000,20134.281250,9452300
2015-06-18,25180.000000,25580.000000,25020.000000,25300.000000,20310.894531,8247600
2015-06-19,25320.000000,25560.000000,25200.000000,25320.000000,20326.953125,7094750
2015-06-22,25820.000000,25920.000000,25520.000000,25620.000000,20567.789063,6370900
2015-06-23,26180.000000,26560.000000,25820.000000,26420.000000,21210.031250,10159000
2015-06-24,26000.000000,26220.000000,25820.000000,26040.000000,20904.962891,10198000
2015-06-25,25800.000000,26060.000000,25380.000000,25380.000000,20375.119141,10695800
2015-06-26,25040.000000,25800.000000,25040.000000,25560.000000,20519.619141,10347500
2015-06-29,25380.000000,25700.000000,25120.000000,25620.000000,20583.894531,11519950
2015-06-30,25520.000000,25700.000000,25320.000000,25360.000000,20375.005859,9870350
2015-07-01,25360.000000,26040.000000,25180.000000,25900.000000,20808.855469,8324900
2015-07-02,25720.000000,26080.000000,25700.000000,25980.000000,20873.136719,8223000
2015-07-03,25740.000000,25880.000000,25340.000000,25360.000000,20375.005859,7130200
2015-07-06,25060.000000,25200.000000,24460.000000,24600.000000,19764.396484,10099950
2015-07-07,24400.000000,25180.000000,24400.000000,24800.000000,19925.080078,12478250
2015-07-08,24800.000000,25020.000000,24640.000000,24780.000000,19909.011719,11780950
2015-07-09,24600.000000,25300.000000,24520.000000,25300.000000,20326.798828,14030500
2015-07-10,25140.000000,25320.000000,24960.000000,25180.000000,20230.384766,9573400
2015-07-13,25000.000000,25440.000000,24900.000000,25320.000000,20342.867188,7672050
2015-07-14,25300.000000,25400.000000,24420.000000,24500.000000,19684.052734,19989700
2015-07-15,24500.000000,24760.000000,24480.000000,24700.000000,19844.740234,8370650
2015-07-16,24460.000000,25740.000000,24460.000000,25640.000000,20599.966797,11173450
2015-07-17,26000.000000,26220.000000,25560.000000,26100.000000,20969.544922,14861650
2015-07-20,25820.000000,26080.000000,25460.000000,25500.000000,20487.488281,6446400
2015-07-21,25500.000000,25540.000000,24940.000000,25260.000000,20294.658203,9702750
2015-07-22,24880.000000,25200.000000,24700.000000,25060.000000,20133.974609,13416150
2015-07-23,24880.000000,25060.000000,24680.000000,24680.000000,19828.673828,10448250
2015-07-24,24540.000000,24760.000000,24480.000000,24580.000000,19748.330078,9829200
2015-07-27,24580.000000,24940.000000,24560.000000,24600.000000,19764.396484,12152000
2015-07-28,24480.000000,25020.000000,24380.000000,24600.000000,19764.396484,13381350
2015-07-29,25000.000000,25500.000000,24620.000000,25260.000000,20294.658203,13734450
2015-07-30,25160.000000,25200.000000,24300.000000,24300.000000,19523.367188,15419600
2015-07-31,24400.000000,24440.000000,23500.000000,23700.000000,19041.306641,19579450
2015-08-03,23680.000000,23680.000000,23320.000000,23500.000000,18880.623047,9844550
2015-08-04,23500.000000,23740.000000,23400.000000,23640.000000,18993.109375,12844350
2015-08-05,23640.000000,23640.000000,23160.000000,23180.000000,18623.523438,12802500
2015-08-06,23100.000000,23120.000000,22300.000000,22300.000000,17916.509766,20199050
2015-08-07,22400.000000,22740.000000,22300.000000,22720.000000,18253.941406,13787100
2015-08-10,22800.000000,22840.000000,22600.000000,22820.000000,18334.292969,5722500
2015-08-11,23020.000000,23580.000000,22960.000000,23140.000000,18591.382813,11664300
2015-08-12,23000.000000,23280.000000,22800.000000,23080.000000,18543.183594,11154000
2015-08-13,23060.000000,23060.000000,22760.000000,22800.000000,18318.218750,7520550
2015-08-14,22800.000000,22800.000000,22800.000000,22800.000000,18318.218750,0
2015-08-17,22800.000000,22820.000000,22080.000000,22080.000000,17739.751953,11360850
2015-08-18,22360.000000,22820.000000,22340.000000,22620.000000,18173.603516,11583600
2015-08-19,23380.000000,23520.000000,22820.000000,23080.000000,18543.183594,20070750
2015-08-20,23260.000000,23420.000000,22600.000000,22780.000000,18302.148438,10805950
2015-08-21,21980.000000,22560.000000,21920.000000,22020.000000,17691.544922,20442550
2015-08-24,21760.000000,22300.000000,20660.000000,21580.000000,17338.037109,22429600
2015-08-25,21580.000000,22140.000000,21340.000000,21580.000000,17338.037109,19625950
2015-08-26,21360.000000,21480.000000,21000.000000,21340.000000,17145.208984,27947600
2015-08-27,21640.000000,21720.000000,21260.000000,21340.000000,17145.208984,24769400
2015-08-28,21720.000000,21720.000000,21460.000000,21620.000000,17370.175781,23111150
2015-08-31,21420.000000,21780.000000,21040.000000,21780.000000,17498.722656,20415450
2015-09-01,21780.000000,21960.000000,21620.000000,21700.000000,17434.449219,12018600
2015-09-02,21380.000000,21900.000000,21300.000000,21800.000000,17514.791016,15634150
2015-09-03,22040.000000,22500.000000,21860.000000,22440.000000,18028.988281,15200350
2015-09-04,22440.000000,22880.000000,22360.000000,22580.000000,18141.462891,12570650
2015-09-07,22580.000000,22580.000000,22100.000000,22240.000000,17868.294922,9590250
2015-09-08,22260.000000,22720.000000,22120.000000,22620.000000,18173.603516,9116500
2015-09-09,22920.000000,22940.000000,22720.000000,22940.000000,18430.703125,12968800
2015-09-10,22600.000000,22780.000000,22360.000000,22680.000000,18221.812500,18128400
2015-09-11,22520.000000,22660.000000,22300.000000,22300.000000,17916.509766,10208350
2015-09-14,22400.000000,22480.000000,22200.000000,22480.000000,18061.117188,8353650
2015-09-15,22280.000000,22560.000000,22260.000000,22460.000000,18045.056641,11647800
2015-09-16,22420.000000,23140.000000,22420.000000,23040.000000,18511.041016,17188150
2015-09-17,23060.000000,23140.000000,22880.000000,23140.000000,18591.382813,13698000
2015-09-18,22900.000000,23840.000000,22700.000000,23800.000000,19121.654297,21813500
2015-09-21,23260.000000,23460.000000,23000.000000,23000.000000,18478.906250,10267950
2015-09-22,22860.000000,23000.000000,22600.000000,22900.000000,18398.564453,12533750
2015-09-23,22880.000000,22880.000000,22500.000000,22620.000000,18173.603516,9882450
2015-09-24,22520.000000,22700.000000,22500.000000,22520.000000,18093.257813,6636050
2015-09-25,22400.000000,22500.000000,22180.000000,22240.000000,17868.294922,10458000
2015-09-30,22000.000000,22680.000000,21800.000000,22680.000000,18221.812500,22946800
2015-10-01,22800.000000,22900.000000,22420.000000,22680.000000,18221.812500,12052050
2015-10-02,22240.000000,22660.000000,22240.000000,22380.000000,17980.777344,13715100
2015-10-05,22380.000000,22620.000000,22300.000000,22300.000000,17916.509766,12096750
2015-10-06,22600.000000,23100.000000,22540.000000,23020.000000,18494.972656,19149350
2015-10-07,23960.000000,25040.000000,23720.000000,25020.000000,20101.835938,39975100
2015-10-08,25000.000000,25580.000000,25000.000000,25400.000000,20407.146484,28533850
2015-10-12,25200.000000,25260.000000,24940.000000,25200.000000,20246.453125,18948700
2015-10-13,25200.000000,25440.000000,24960.000000,25040.000000,20117.906250,9900000
2015-10-14,24960.000000,25200.000000,24740.000000,25080.000000,20150.041016,8752550
2015-10-15,24880.000000,25640.000000,24860.000000,25380.000000,20391.068359,12425150
2015-10-16,25300.000000,25380.000000,25180.000000,25300.000000,20326.798828,7198400
2015-10-19,25140.000000,25300.000000,24980.000000,25120.000000,20182.181641,5853500
2015-10-20,25200.000000,25460.000000,25120.000000,25320.000000,20342.867188,7517350
2015-10-21,25300.000000,25640.000000,25180.000000,25400.000000,20407.146484,6978350
2015-10-22,25600.000000,25900.000000,25380.000000,25600.000000,20567.824219,11533650
2015-10-23,26000.000000,26000.000000,25560.000000,25780.000000,20712.439453,13153550
2015-10-26,25960.000000,25960.000000,25440.000000,25840.000000,20760.650391,7608250
2015-10-27,25640.000000,25980.000000,25620.000000,25960.000000,20857.066406,6612050
2015-10-28,25880.000000,26160.000000,25820.000000,26160.000000,21017.748047,13565150
2015-10-29,26600.000000,27840.000000,26480.000000,26500.000000,21290.917969,31523550
2015-10-30,26900.000000,27800.000000,26820.000000,27440.000000,22046.138672,25469250
2015-11-02,27700.000000,27860.000000,27480.000000,27660.000000,22222.896484,19327300
2015-11-03,27620.000000,27620.000000,27000.000000,27040.000000,21724.771484,15092000
2015-11-04,27040.000000,27220.000000,26520.000000,26600.000000,21371.255859,14053500
2015-11-05,26600.000000,27080.000000,26600.000000,26840.000000,21564.083984,8652100
2015-11-06,26860.000000,26960.000000,26600.000000,26760.000000,21499.804688,8216100
2015-11-09,26760.000000,26880.000000,26420.000000,26880.000000,21596.222656,9283050
2015-11-10,26720.000000,26820.000000,26280.000000,26420.000000,21226.640625,9877550
2015-11-11,26420.000000,26900.000000,26420.000000,26660.000000,21419.464844,7022450
2015-11-12,26660.000000,26680.000000,26340.000000,26340.000000,21162.367188,7870850
2015-11-13,26340.000000,26340.000000,26000.000000,26000.000000,20889.195313,8883850
2015-11-16,25820.000000,25820.000000,25260.000000,25260.000000,20294.658203,13785250
2015-11-17,25500.000000,25800.000000,25400.000000,25400.000000,20407.146484,9309200
2015-11-18,25440.000000,25800.000000,25440.000000,25620.000000,20583.894531,8386750
2015-11-19,25800.000000,25800.000000,25420.000000,25780.000000,20712.439453,9642500
2015-11-20,25780.000000,25920.000000,25560.000000,25700.000000,20648.173828,8436000
2015-11-23,25700.000000,26040.000000,25620.000000,25640.000000,20599.966797,9941000
2015-11-24,25640.000000,26100.000000,25640.000000,25980.000000,20873.136719,7978000
2015-11-25,26000.000000,26200.000000,25980.000000,25980.000000,20873.136719,7131350
2015-11-26,25980.000000,26800.000000,25980.000000,26700.000000,21451.597656,9290000
2015-11-27,26900.000000,26980.000000,26540.000000,26540.000000,21323.054688,8492700
2015-11-30,26500.000000,26500.000000,25680.000000,25680.000000,20632.095703,26700300
2015-12-01,25880.000000,26440.000000,25760.000000,26420.000000,21226.640625,12605650
2015-12-02,26420.000000,26440.000000,25880.000000,26000.000000,20889.195313,11481400
2015-12-03,25900.000000,25940.000000,25720.000000,25800.000000,20728.517578,8334750
2015-12-04,25500.000000,25600.000000,25340.000000,25380.000000,20391.068359,9635550
2015-12-07,25380.000000,25500.000000,25240.000000,25240.000000,20278.591797,9805350
2015-12-08,25240.000000,25440.000000,25240.000000,25240.000000,20278.591797,6916100
2015-12-09,25240.000000,25500.000000,25240.000000,25260.000000,20294.658203,9090600
2015-12-10,25260.000000,25860.000000,25260.000000,25660.000000,20616.035156,15193350
2015-12-11,25660.000000,25900.000000,25440.000000,25680.000000,20632.095703,10336450
2015-12-14,25460.000000,25460.000000,25100.000000,25220.000000,20262.521484,11140050
2015-12-15,25220.000000,25600.000000,25200.000000,25540.000000,20519.621094,8774700
2015-12-16,25560.000000,26200.000000,25560.000000,25980.000000,20873.136719,10398100
2015-12-17,26020.000000,26160.000000,25500.000000,25800.000000,20728.517578,8733850
2015-12-18,25300.000000,25760.000000,25280.000000,25560.000000,20535.687500,8418450
2015-12-21,25560.000000,25700.000000,25220.000000,25600.000000,20567.824219,8023300
2015-12-22,25600.000000,25840.000000,25340.000000,25840.000000,20760.650391,10309600
2015-12-23,25840.000000,25980.000000,25640.000000,25900.000000,20808.855469,10357400
2015-12-24,25900.000000,26000.000000,25700.000000,25700.000000,20648.173828,7807550
2015-12-28,25700.000000,25780.000000,25320.000000,25320.000000,20342.867188,11361500
2015-12-29,25300.000000,25320.000000,24820.000000,25080.000000,20473.476563,11647200
2015-12-30,25200.000000,25440.000000,25080.000000,25200.000000,20571.437500,10197900
2016-01-04,25200.000000,25200.000000,24100.000000,24100.000000,19673.480469,15346950
2016-01-05,24040.000000,24360.000000,23720.000000,24160.000000,19722.460938,10800100
2016-01-06,24160.000000,24160.000000,23360.000000,23500.000000,19183.677734,18337600
2016-01-07,23320.000000,23660.000000,23020.000000,23260.000000,18987.757813,14119400
2016-01-08,23260.000000,23720.000000,23260.000000,23420.000000,19118.376953,12888150
2016-01-11,23120.000000,23320.000000,22920.000000,23040.000000,18808.173828,12063850
2016-01-12,22960.000000,23320.000000,22880.000000,22920.000000,18710.216797,10314150
2016-01-13,23060.000000,23180.000000,22960.000000,22960.000000,18742.865234,7165800
2016-01-14,22620.000000,22840.000000,22620.000000,22760.000000,18579.599609,10451100
2016-01-15,22800.000000,23040.000000,22480.000000,22640.000000,18481.648438,10473200
2016-01-18,21760.000000,22660.000000,21760.000000,22520.000000,18383.681641,16010700
2016-01-19,22560.000000,23420.000000,22560.000000,23420.000000,19118.376953,10362100
2016-01-20,23200.000000,23200.000000,22640.000000,22760.000000,18579.599609,8352600
2016-01-21,22660.000000,23100.000000,22500.000000,22620.000000,18465.312500,9517600
2016-01-22,22900.000000,23360.000000,22900.000000,23360.000000,19069.396484,7376400
2016-01-25,23440.000000,23520.000000,23120.000000,23240.000000,18971.439453,7995650
2016-01-26,23100.000000,23140.000000,22720.000000,22740.000000,18563.273438,7619950
2016-01-27,22520.000000,23500.000000,22520.000000,23500.000000,19183.677734,13811850
2016-01-28,23280.000000,23360.000000,22780.000000,22900.000000,18693.888672,15795600
2016-01-29,22800.000000,23000.000000,22320.000000,23000.000000,18775.521484,21849150
2016-02-01,23040.000000,23260.000000,23020.000000,23260.000000,18987.757813,12998950
2016-02-02,23220.000000,23320.000000,22940.000000,23120.000000,18873.476563,8317400
2016-02-03,23000.000000,23040.000000,22740.000000,22920.000000,18710.216797,8725350
2016-02-04,23000.000000,23220.000000,22960.000000,23120.000000,18873.476563,12397950
2016-02-05,23120.000000,23380.000000,23120.000000,23280.000000,19004.089844,9404700
2016-02-11,22360.000000,22740.000000,22360.000000,22600.000000,18448.990234,15263100
2016-02-12,22600.000000,23020.000000,22440.000000,22600.000000,18448.990234,12811600
2016-02-15,23080.000000,23200.000000,22880.000000,23080.000000,18840.824219,9157300
2016-02-16,23160.000000,23580.000000,23140.000000,23360.000000,19069.396484,9020050
2016-02-17,23580.000000,24020.000000,23380.000000,23700.000000,19346.951172,12303100
2016-02-18,24060.000000,24060.000000,23560.000000,23740.000000,19379.605469,11124050
2016-02-19,23740.000000,23900.000000,23480.000000,23800.000000,19428.582031,8842600
2016-02-22,23800.000000,23840.000000,23320.000000,23500.000000,19183.677734,8744950
2016-02-23,23580.000000,23780.000000,23460.000000,23620.000000,19281.646484,7383700
2016-02-24,23560.000000,23580.000000,23220.000000,23440.000000,19134.699219,7024200
2016-02-25,23440.000000,23740.000000,23440.000000,23580.000000,19248.984375,6681750
2016-02-26,23600.000000,23740.000000,23440.000000,23440.000000,19134.699219,8867200
2016-02-29,23580.000000,23880.000000,23520.000000,23560.000000,19232.658203,14434000
2016-03-02,24000.000000,24140.000000,23920.000000,23940.000000,19542.869141,11818600
2016-03-03,24260.000000,24400.000000,24040.000000,24400.000000,19918.378906,10949550
2016-03-04,24400.000000,24560.000000,24040.000000,24300.000000,19836.742188,10074500
2016-03-07,24400.000000,24620.000000,24300.000000,24460.000000,19967.357422,6568800
2016-03-08,24460.000000,24480.000000,23720.000000,23840.000000,19461.234375,10810100
2016-03-09,23760.000000,23980.000000,23540.000000,23880.000000,19493.882813,9169000
2016-03-10,24160.000000,24720.000000,24020.000000,24500.000000,20000.009766,14177000
2016-03-11,24500.000000,25060.000000,24320.000000,24980.000000,20391.847656,13361250
2016-03-14,25340.000000,25460.000000,24980.000000,25100.000000,20489.806641,10857700
2016-03-15,25100.000000,25280.000000,24920.000000,25060.000000,20457.150391,8640400
2016-03-16,25120.000000,25260.000000,25060.000000,25120.000000,20506.132813,7342800
2016-03-17,25300.000000,25920.000000,25140.000000,25260.000000,20620.419922,12343450
2016-03-18,25560.000000,25560.000000,25260.000000,25460.000000,20783.683594,11265700
2016-03-21,25480.000000,25580.000000,25160.000000,25340.000000,20685.728516,9058500
2016-03-22,25340.000000,25580.000000,25240.000000,25380.000000,20718.380859,10143600
2016-03-23,25380.000000,25580.000000,25240.000000,25580.000000,20881.642578,9870900
2016-03-24,25580.000000,25800.000000,25320.000000,25640.000000,20930.623047,10939750
2016-03-25,25660.000000,25800.000000,25560.000000,25760.000000,21028.582031,7172300
2016-03-28,25760.000000,26000.000000,25760.000000,25880.000000,21126.542969,6060900
2016-03-29,25880.000000,26000.000000,25700.000000,25800.000000,21061.234375,8622700
2016-03-30,26200.000000,26420.000000,26040.000000,26160.000000,21355.115234,13380250
2016-03-31,26120.000000,26280.000000,25960.000000,26240.000000,21420.423828,19130750
2016-04-01,25980.000000,26180.000000,25420.000000,25580.000000,20881.642578,13557800
2016-04-04,25580.000000,26100.000000,25580.000000,26100.000000,21306.134766,9402300
2016-04-05,25980.000000,25980.000000,25200.000000,25200.000000,20571.437500,11815950
2016-04-06,25380.000000,25820.000000,25360.000000,25700.000000,20979.605469,9211700
2016-04-07,26000.000000,26000.000000,25160.000000,25380.000000,20718.380859,12939750
2016-04-08,25380.000000,25380.000000,24800.000000,24920.000000,20342.863281,12593400
2016-04-11,24920.000000,25420.000000,24920.000000,25320.000000,20669.400391,6034650
2016-04-12,25400.000000,25620.000000,25320.000000,25500.000000,20816.335938,6702700
2016-04-14,26000.000000,26040.000000,25780.000000,26000.000000,21224.494141,16766350
2016-04-15,26180.000000,26200.000000,25800.000000,26000.000000,21224.494141,6829950
2016-04-18,25900.000000,26100.000000,25840.000000,25980.000000,21208.177734,6423700
2016-04-19,25880.000000,25920.000000,25660.000000,25760.000000,21028.582031,7238300
2016-04-20,25640.000000,26000.000000,25640.000000,25980.000000,21208.177734,8598600
2016-04-21,26000.000000,26020.000000,25760.000000,25880.000000,21126.542969,7254450
2016-04-22,25880.000000,25880.000000,25540.000000,25600.000000,20897.964844,5741500
2016-04-25,25700.000000,25700.000000,25420.000000,25620.000000,20914.292969,4597850
2016-04-26,25700.000000,26100.000000,25660.000000,25920.000000,21159.189453,8345050
2016-04-27,25880.000000,26000.000000,25720.000000,26000.000000,21224.494141,8297300
2016-04-28,26000.000000,26000.000000,25220.000000,25300.000000,20653.068359,14653450
2016-04-29,25200.000000,25340.000000,24840.000000,24900.000000,20326.537109,16253900
2016-05-02,24940.000000,25240.000000,24900.000000,25000.000000,20408.171875,7027600
2016-05-03,25340.000000,25400.000000,25120.000000,25220.000000,20587.763672,7903300
2016-05-04,25440.000000,25800.000000,25240.000000,25800.000000,21061.234375,14702750
2016-05-09,25800.000000,26000.000000,25700.000000,25980.000000,21208.177734,13718100
2016-05-10,25980.000000,26000.000000,25760.000000,25920.000000,21159.189453,8559550
2016-05-11,25920.000000,25980.000000,25740.000000,25840.000000,21093.886719,8834400
2016-05-12,25840.000000,25840.000000,25500.000000,25620.000000,20914.292969,7615100
2016-05-13,25620.000000,25620.000000,25020.000000,25060.000000,20457.150391,12284900
2016-05-16,25060.000000,25260.000000,24940.000000,24960.000000,20375.523438,11720150
2016-05-17,24980.000000,25300.000000,24980.000000,25280.000000,20636.738281,9183550
2016-05-18,25280.000000,25420.000000,25100.000000,25360.000000,20702.054688,9169600
2016-05-19,25360.000000,25540.000000,25320.000000,25400.000000,20734.708984,10012450
2016-05-20,25400.000000,25600.000000,25380.000000,25380.000000,20718.380859,7960550
2016-05-23,25380.000000,25720.000000,25380.000000,25720.000000,20995.927734,8112550
2016-05-24,25720.000000,25780.000000,25360.000000,25420.000000,20751.029297,10434600
2016-05-25,25660.000000,25960.000000,25480.000000,25900.000000,21142.865234,11862750
2016-05-26,25980.000000,26060.000000,25900.000000,25920.000000,21159.189453,12653650
2016-05-27,26000.000000,26020.000000,25460.000000,25640.000000,20930.623047,13744550
2016-05-30,25940.000000,25940.000000,25480.000000,25600.000000,20897.964844,10315350
2016-05-31,25600.000000,26000.000000,25360.000000,25840.000000,21093.886719,62527700
2016-06-01,25960.000000,26820.000000,25900.000000,26660.000000,21763.275391,23504000
2016-06-02,27000.000000,27440.000000,26920.000000,27300.000000,22285.728516,23806950
2016-06-03,27400.000000,27580.000000,27280.000000,27540.000000,22481.644531,17066200
2016-06-07,27720.000000,28040.000000,27600.000000,27960.000000,22824.501953,23142150
2016-06-08,28380.000000,28380.000000,27780.000000,28120.000000,22955.111328,18808100
2016-06-09,28160.000000,28600.000000,28120.000000,28600.000000,23346.955078,25768750
2016-06-10,28480.000000,28500.000000,28080.000000,28120.000000,22955.111328,14484050
2016-06-13,27920.000000,27920.000000,27240.000000,27420.000000,22383.683594,15248300
2016-06-14,27420.000000,27720.000000,27380.000000,27600.000000,22530.619141,12273050
2016-06-15,27700.000000,28320.000000,27660.000000,28260.000000,23069.402344,15334450
2016-06-16,28260.000000,28340.000000,27900.000000,28180.000000,23004.091797,14621550
2016-06-17,28200.000000,28700.000000,28200.000000,28520.000000,23281.644531,16419700
2016-06-20,28540.000000,28960.000000,28520.000000,28620.000000,23363.275391,13515800
2016-06-21,28640.000000,28980.000000,28520.000000,28960.000000,23640.830078,10020550
2016-06-22,28920.000000,29000.000000,28620.000000,28900.000000,23591.845703,8948250
2016-06-23,28880.000000,28900.000000,28540.000000,28600.000000,23346.955078,11256300
2016-06-24,28900.000000,28900.000000,27200.000000,28000.000000,22857.154297,20552600
2016-06-27,28000.000000,28100.000000,27700.000000,27960.000000,22824.501953,11839000
2016-06-28,27800.000000,28080.000000,27580.000000,27980.000000,22840.828125,10718950
2016-06-29,28160.000000,28240.000000,27820.000000,27920.000000,22808.150391,10527050
2016-06-30,28160.000000,28900.000000,27940.000000,28500.000000,23281.958984,13671700
2016-07-01,28540.000000,29580.000000,28540.000000,29320.000000,23951.822266,14393600
2016-07-04,29280.000000,29480.000000,29020.000000,29320.000000,23951.822266,7995000
2016-07-05,29320.000000,29500.000000,29240.000000,29380.000000,24000.837891,7870350
2016-07-06,28940.000000,29040.000000,28240.000000,28420.000000,23216.609375,16749150
2016-07-07,28420.000000,29000.000000,28320.000000,29000.000000,23690.416016,11495200
2016-07-08,29000.000000,29500.000000,28980.000000,29200.000000,23853.792969,13498150
2016-07-11,29200.000000,30000.000000,29200.000000,29780.000000,24327.605469,14056800
2016-07-12,29980.000000,30100.000000,29200.000000,29280.000000,23919.148438,11024700
2016-07-13,29920.000000,29920.000000,29260.000000,29620.000000,24196.900391,10009900
2016-07-14,29620.000000,30000.000000,29520.000000,30000.000000,24507.320313,12430250
2016-07-15,30000.000000,30440.000000,29720.000000,30360.000000,24801.414063,11623150
2016-07-18,30360.000000,30660.000000,30000.000000,30660.000000,25046.482422,11567200
2016-07-19,30560.000000,30800.000000,30440.000000,30660.000000,25046.482422,10122250
2016-07-20,30660.000000,30840.000000,30480.000000,30800.000000,25160.857422,7773150
2016-07-21,30800.000000,30940.000000,30740.000000,30860.000000,25209.867188,8544700
2016-07-22,30120.000000,30560.000000,30120.000000,30320.000000,24768.734375,8585150
2016-07-25,30000.000000,30460.000000,29900.000000,30040.000000,24539.996094,7732500
2016-07-26,30000.000000,30620.000000,29960.000000,30600.000000,24997.466797,7228500
2016-07-27,30240.000000,30580.000000,30240.000000,30540.000000,24948.455078,6335050
2016-07-28,30660.000000,30720.000000,29960.000000,30140.000000,24621.691406,9503700
2016-07-29,30400.000000,31140.000000,30220.000000,30780.000000,25144.509766,14985600
2016-08-01,31380.000000,31600.000000,31200.000000,31360.000000,25618.322266,11515400
2016-08-02,31360.000000,31360.000000,30920.000000,30960.000000,25291.560547,8315800
2016-08-03,30960.000000,30960.000000,30340.000000,30340.000000,24785.076172,7504900
2016-08-04,30380.000000,30660.000000,30340.000000,30340.000000,24785.076172,7009950
2016-08-05,30580.000000,31280.000000,30500.000000,31220.000000,25503.960938,6958850
2016-08-08,31320.000000,31500.000000,31120.000000,31380.000000,25634.660156,11125150
2016-08-09,31480.000000,31580.000000,31140.000000,31340.000000,25601.984375,9023200
2016-08-10,31340.000000,31400.000000,30680.000000,30820.000000,25177.187500,12340350
2016-08-11,30820.000000,31180.000000,30520.000000,31180.000000,25471.281250,10533600
2016-08-12,31180.000000,31400.000000,30880.000000,30900.000000,25242.544922,10474850
2016-08-16,30900.000000,31520.000000,30900.000000,31360.000000,25618.322266,10843100
2016-08-17,31380.000000,31400.000000,31020.000000,31320.000000,25585.646484,7446450
2016-08-18,31340.000000,32880.000000,31320.000000,32800.000000,26794.671875,18327050
2016-08-19,32760.000000,33500.000000,32720.000000,33500.000000,27366.513672,16805150
2016-08-22,33480.000000,33840.000000,33180.000000,33300.000000,27203.130859,12612200
2016-08-23,33300.000000,33880.000000,33140.000000,33740.000000,27562.574219,11545700
2016-08-24,33600.000000,33640.000000,32720.000000,33060.000000,27007.072266,15938550
2016-08-25,32600.000000,33180.000000,32440.000000,32780.000000,26778.337891,14173800
2016-08-26,32120.000000,32460.000000,32060.000000,32240.000000,26337.207031,12058000
2016-08-29,32040.000000,32800.000000,31940.000000,32800.000000,26794.671875,8925750
2016-08-30,32940.000000,33420.000000,32660.000000,32900.000000,26876.367188,7849600
2016-08-31,32820.000000,32820.000000,32220.000000,32400.000000,26467.910156,20532200
2016-09-01,31660.000000,31760.000000,31260.000000,31740.000000,25928.755859,18790150
2016-09-02,31900.000000,32260.000000,31760.000000,31940.000000,26092.130859,8153000
2016-09-05,31800.000000,32300.000000,31700.000000,32120.000000,26239.175781,8383800
2016-09-06,32140.000000,32900.000000,31940.000000,32860.000000,26843.691406,7660150
2016-09-07,32960.000000,33040.000000,32420.000000,32420.000000,26484.250000,9591850
2016-09-08,32460.000000,32780.000000,32280.000000,32780.000000,26778.337891,12070850
2016-09-09,32220.000000,32360.000000,31280.000000,31500.000000,25732.689453,13258400
2016-09-12,29800.000000,30120.000000,29120.000000,29300.000000,23935.490234,26499350
2016-09-13,30160.000000,30980.000000,29900.000000,30540.000000,24948.455078,24717250
2016-09-19,30760.000000,31380.000000,30720.000000,31160.000000,25454.943359,22408150
2016-09-20,31180.000000,31760.000000,31180.000000,31700.000000,25896.076172,12921150
2016-09-21,31900.000000,32020.000000,31520.000000,31840.000000,26010.439453,10509050
2016-09-22,32000.000000,32820.000000,31980.000000,32360.000000,26435.234375,11429950
2016-09-23,31640.000000,31960.000000,31320.000000,31420.000000,25667.335938,18299650
2016-09-26,31420.000000,31920.000000,31280.000000,31360.000000,25618.322266,14524800
2016-09-27,31000.000000,31500.000000,30660.000000,31380.000000,25634.660156,9834400
2016-09-28,31080.000000,31460.000000,31080.000000,31340.000000,25601.984375,8706400
2016-09-29,31460.000000,32380.000000,31440.000000,32000.000000,26141.148438,11397550
2016-09-30,31800.000000,32300.000000,31700.000000,31960.000000,26108.474609,11762700
2016-10-04,32200.000000,32480.000000,32120.000000,32280.000000,26369.876953,13053100
2016-10-05,32020.000000,32520.000000,31940.000000,32380.000000,26451.572266,12470450
2016-10-06,33920.000000,34000.000000,33340.000000,33820.000000,27627.927734,29558150
2016-10-07,34000.000000,34320.000000,33800.000000,34120.000000,27872.996094,26050550
2016-10-10,33000.000000,33780.000000,32560.000000,33600.000000,27448.203125,25293300
2016-10-11,32000.000000,32500.000000,30900.000000,30900.000000,25242.544922,38427150
2016-10-12,29900.000000,30900.000000,29880.000000,30700.000000,25079.160156,39088550
2016-10-13,31000.000000,31620.000000,30900.000000,31140.000000,25438.599609,21864550
2016-10-14,30960.000000,31760.000000,30940.000000,31540.000000,25765.371094,14158950
2016-10-17,31300.000000,32040.000000,30760.000000,31800.000000,25977.763672,12785200
2016-10-18,31440.000000,31900.000000,31440.000000,31780.000000,25961.425781,10384500
2016-10-19,31580.000000,32860.000000,31500.000000,32500.000000,26549.605469,15444550
2016-10-20,32520.000000,33020.000000,32180.000000,32400.000000,26467.910156,10330450
2016-10-21,32120.000000,32260.000000,31760.000000,31780.000000,25961.425781,10477500
2016-10-24,31860.000000,32160.000000,31800.000000,32160.000000,26271.851563,9289950
2016-10-25,32000.000000,32080.000000,31840.000000,31940.000000,26092.130859,9866100
2016-10-26,31940.000000,31980.000000,31240.000000,31340.000000,25601.984375,10534000
